id,valor,peso,volumen,categoria
7715,693,97,142,3
7716,437,62,60,10
7717,556,199,44,4
7718,18,117,95,0
7719,864,93,8,7
7720,376,200,74,5
7721,189,80,57,4
7722,431,189,130,8
7723,16,122,18,10
7724,397,23,116,0
7725,498,92,88,8
7726,190,100,99,1
7727,384,110,101,1
7728,566,123,148,7
7729,584,110,29,7
7730,466,23,121,9
7731,690,133,50,6
7732,54,13,80,11
7733,305,27,94,7
7734,263,37,23,5
7735,207,189,39,7
7736,904,139,89,3
7737,491,8,10,4
7738,42,131,26,3
7739,378,177,52,8
7740,133,124,149,6
7741,454,161,20,4
7742,684,107,91,0
7743,705,160,60,4
7744,837,82,71,4
7745,676,19,99,4
7746,766,91,6,7
7747,546,69,77,10
7748,391,32,29,2
7749,208,139,150,1
7750,917,109,115,8
7751,655,77,112,8
7752,881,24,19,1
7753,173,19,129,5
7754,486,13,121,9
7755,147,33,74,7
7756,39,163,117,7
7757,795,50,144,2
7758,125,28,142,2
7759,487,8,85,6
7760,477,85,76,8
7761,936,79,24,8
7762,59,47,117,8
7763,549,195,126,0
7764,127,44,103,10
7765,142,102,44,1
7766,421,39,17,10
7767,109,137,27,5
7768,478,28,101,1
7769,872,72,61,5
7770,435,157,102,5
7771,878,111,67,9
7772,906,158,43,4
7773,554,10,93,0
7774,300,29,48,3
7775,872,134,89,9
7776,136,112,107,9
7777,791,169,12,9
7778,9,66,71,3
7779,952,86,38,10
7780,920,36,107,1
7781,568,32,112,5
7782,272,145,130,10
7783,548,181,55,9
7784,457,132,130,0
7785,299,179,30,4
7786,673,117,54,6
7787,724,111,30,1
7788,179,117,2,3
7789,77,85,38,1
7790,16,66,141,0
7791,306,87,42,7
7792,761,49,66,0
7793,697,75,47,8
7794,408,69,123,10
7795,760,77,113,9
7796,715,147,21,2
7797,892,192,8,9
7798,886,24,122,2
7799,324,169,21,9
7800,907,158,121,8
7801,990,34,35,0
7802,483,76,100,0
7803,76,110,132,8
7804,126,144,121,9
7805,407,94,95,10
7806,637,132,13,10
7807,421,70,124,4
7808,306,185,17,0
7809,684,31,118,3
7810,128,96,110,3
7811,797,51,143,8
7812,325,97,1,10
7813,607,69,35,11
7814,437,181,32,7
7815,973,45,29,4
7816,371,153,130,0
7817,309,17,129,1
7818,583,54,147,0
7819,316,1,145,1
7820,503,173,122,7
7821,636,179,27,5
7822,95,56,73,7
7823,676,91,54,7
7824,128,18,70,0
7825,620,147,129,8
7826,517,85,103,4
7827,911,196,8,4
7828,571,141,1,5
7829,96,149,109,3
7830,682,54,30,10
7831,131,73,28,4
7832,98,126,145,2
7833,279,5,32,10
7834,975,113,68,0
7835,883,152,127,7
7836,827,38,55,0
7837,908,60,140,7
7838,801,50,57,7
7839,396,167,107,7
7840,777,173,9,4
7841,720,63,39,11
7842,442,107,67,2
7843,456,26,92,7
7844,218,64,4,0
7845,611,14,129,3
7846,268,35,47,10
7847,176,105,101,7
7848,344,21,97,11
7849,918,9,144,11
7850,906,96,82,3
7851,359,108,14,6
7852,729,146,68,2
7853,816,86,57,0
7854,174,142,82,7
7855,639,109,109,0
7856,782,172,75,2
7857,672,101,126,1
7858,287,16,51,4
7859,566,7,54,1
7860,218,37,35,8
7861,851,187,125,2
7862,991,164,86,2
7863,148,199,6,3
7864,46,41,31,7
7865,681,66,26,2
7866,697,85,100,5
7867,709,140,75,10
7868,832,103,35,11
7869,257,147,98,1
7870,487,117,118,10
7871,433,125,84,1
7872,184,115,58,2
7873,934,90,109,4
7874,603,31,72,10
7875,71,61,30,9
7876,439,141,71,4
7877,896,175,112,0
7878,454,131,121,2
7879,211,83,7,1
7880,225,105,48,11
7881,415,70,129,9
7882,528,4,11,8
7883,567,186,112,8
7884,439,148,134,8
7885,960,100,62,3
7886,646,96,35,8
7887,769,20,36,2
7888,48,128,59,2
7889,939,73,41,7
7890,378,15,115,5
7891,472,130,33,11
7892,957,64,135,4
7893,257,120,137,8
7894,800,146,108,11
7895,499,70,51,3
7896,983,168,150,5
7897,397,198,150,2
7898,524,165,72,0
7899,448,55,111,1
7900,603,65,35,9
7901,905,40,42,1
7902,87,196,145,6
7903,120,138,121,5
7904,255,151,13,4
7905,939,107,65,0
7906,486,171,138,7
7907,446,194,64,7
7908,30,198,23,3
7909,549,115,126,7
7910,947,199,124,4
7911,407,79,63,6
7912,556,1,109,3
7913,212,1,135,0
7914,631,79,20,8
7915,326,195,123,2
7916,728,52,42,2
7917,645,150,72,11
7918,217,38,92,5
7919,856,120,103,0
7920,748,121,62,10
7921,67,54,114,9
7922,888,155,115,8
7923,9,184,60,6
7924,586,23,80,6
7925,369,127,126,3
7926,472,26,111,3
7927,383,138,22,3
7928,467,169,52,8
7929,375,144,128,10
7930,104,29,8,11
7931,368,182,25,10
7932,594,105,19,8
7933,542,29,3,9
7934,548,124,28,6
7935,620,162,13,0
7936,878,64,104,2
7937,591,196,3,1
7938,551,145,22,7
7939,959,102,125,9
7940,942,130,34,9
7941,905,57,57,1
7942,501,114,14,9
7943,270,14,84,0
7944,110,89,43,7
7945,248,137,134,10
7946,292,62,59,5
7947,808,84,127,11
7948,421,155,65,0
7949,706,156,91,10
7950,146,163,109,3
7951,640,35,107,3
7952,710,70,73,11
7953,472,121,108,8
7954,100,141,15,9
7955,36,111,4,6
7956,133,31,60,0
7957,13,53,33,6
7958,378,72,136,9
7959,942,30,19,1
7960,692,142,129,1
7961,812,85,2,0
7962,691,162,85,10
7963,422,62,105,6
7964,409,48,58,8
7965,728,26,57,10
7966,56,162,35,5
7967,61,181,106,9
7968,547,90,114,3
7969,148,41,40,10
7970,178,63,97,1
7971,477,156,74,5
7972,479,145,115,6
7973,155,58,7,7
7974,927,76,102,1
7975,883,39,108,2
7976,619,120,124,3
7977,869,140,67,7
7978,200,36,13,6
7979,249,26,19,2
7980,862,77,78,1
7981,579,186,147,0
7982,174,127,32,7
7983,349,63,37,9
7984,945,165,70,0
7985,26,3,32,9
7986,809,140,118,1
7987,694,171,3,8
7988,106,77,58,3
7989,653,198,54,1
7990,711,96,111,9
7991,414,127,86,4
7992,688,127,2,10
7993,847,77,116,3
7994,565,169,26,0
7995,647,107,43,5
7996,377,90,122,9
7997,542,193,33,6
7998,812,188,124,4
7999,963,170,41,10
8000,488,163,42,4
8001,342,181,1,0
8002,448,186,126,5
8003,594,5,35,10
8004,457,44,44,5
8005,263,102,65,2
8006,407,41,19,10
8007,253,4,136,8
8008,218,133,37,11
8009,316,172,38,3
8010,133,166,87,4
8011,414,125,140,1
8012,451,26,86,10
8013,299,196,108,4
8014,801,6,81,6
8015,570,150,105,9
8016,362,98,73,1
8017,918,73,19,0
8018,936,9,102,0
8019,47,30,109,10
8020,468,7,119,5
8021,183,95,20,10
8022,287,149,78,9
8023,49,91,25,11
8024,669,200,130,4
8025,154,122,12,6
8026,751,23,27,0
8027,799,195,126,8
8028,489,47,140,11
8029,436,177,116,4
8030,769,9,20,11
8031,505,184,66,2
8032,27,144,81,5
8033,712,87,120,4
8034,870,4,67,10
8035,513,143,35,3
8036,589,128,111,6
8037,692,186,77,2
8038,252,184,113,8
8039,269,135,92,10
8040,698,74,33,8
8041,402,88,13,5
8042,854,107,32,0
8043,934,68,11,7
8044,569,99,120,1
8045,635,197,2,5
8046,258,193,56,9
8047,205,161,49,7
8048,560,198,7,4
8049,891,18,128,0
8050,99,40,1,11
8051,186,137,102,10
8052,620,136,148,2
8053,86,157,6,7
8054,489,67,124,9
8055,418,106,84,9
8056,631,116,130,3
8057,81,179,52,8
8058,441,109,112,4
8059,711,142,89,2
8060,732,46,126,2
8061,475,14,44,9
8062,650,178,97,6
8063,600,165,127,10
8064,656,163,46,3
8065,226,61,138,3
8066,24,9,23,6
8067,828,139,107,8
8068,124,164,52,4
8069,551,185,131,10
8070,195,6,59,3
8071,380,57,38,3
8072,164,188,4,10
8073,954,117,6,8
8074,401,108,26,7
8075,295,73,94,8
8076,324,146,57,4
8077,600,41,2,7
8078,83,48,112,11
8079,350,11,26,4
8080,641,143,20,5
8081,746,96,94,8
8082,524,62,24,1
8083,256,100,20,5
8084,564,25,123,11
8085,714,71,107,1
8086,845,51,26,1
8087,915,54,3,9
8088,900,44,43,9
8089,58,67,75,7
8090,744,118,104,6
8091,673,62,84,5
8092,912,144,79,5
8093,693,180,141,9
8094,437,85,4,6
8095,825,127,38,6
8096,995,167,145,4
8097,136,173,149,10
8098,500,123,66,9
8099,770,157,49,0
8100,679,175,115,4
8101,804,48,150,7
8102,33,7,86,5
8103,116,95,62,10
8104,833,78,26,0
8105,234,71,133,7
8106,438,20,51,0
8107,317,56,88,8
8108,485,11,38,5
8109,687,110,36,5
8110,726,140,13,3
8111,640,88,30,0
8112,162,193,45,7
8113,202,200,18,5
8114,824,31,104,0
8115,886,195,50,2
8116,188,149,36,4
8117,758,61,35,0
8118,236,92,68,0
8119,211,140,109,5
8120,729,143,109,11
8121,445,171,7,9
8122,446,123,25,7
8123,986,134,114,3
8124,949,58,50,6
8125,363,174,78,6
8126,510,194,9,10
8127,894,29,44,4
8128,738,49,89,0
8129,293,102,101,10
8130,628,140,20,8
8131,128,49,25,4
8132,396,155,59,6
8133,495,187,104,11
8134,898,42,31,4
8135,716,194,137,4
8136,955,142,85,11
8137,651,9,56,9
8138,149,127,49,8
8139,695,193,73,4
8140,883,129,116,1
8141,800,78,140,9
8142,874,47,64,11
8143,284,109,113,0
8144,970,166,52,3
8145,61,154,64,1
8146,147,32,18,5
8147,994,197,111,9
8148,982,173,123,6
8149,705,188,145,10
8150,558,94,65,1
8151,5,179,35,8
8152,702,35,62,9
8153,684,164,39,4
8154,370,198,38,8
8155,164,144,46,7
8156,601,13,15,8
8157,365,90,124,3
8158,838,72,29,3
8159,640,61,52,11
8160,611,48,147,10
8161,246,51,27,4
8162,284,163,10,10
8163,577,45,3,5
8164,541,130,33,6
8165,531,88,140,7
8166,634,13,29,1
8167,113,108,93,9
8168,85,25,16,5
8169,150,33,121,7
8170,143,148,139,6
8171,256,61,125,5
8172,224,10,34,6
8173,898,22,62,6
8174,726,47,141,7
8175,148,35,102,6
8176,693,190,84,2
8177,186,167,23,5
8178,589,191,99,9
8179,453,57,135,5
8180,899,92,15,1
8181,266,93,40,9
8182,135,121,16,2
8183,316,63,51,6
8184,339,95,44,0
8185,912,123,1,1
8186,878,140,43,4
8187,635,162,8,7
8188,470,176,55,2
8189,355,13,122,8
8190,819,33,70,1
8191,13,183,84,4
8192,450,89,41,1
8193,670,27,51,7
8194,189,94,48,2
8195,437,78,136,10
8196,408,62,108,4
8197,124,123,34,9
8198,150,49,71,6
8199,889,109,4,1
8200,824,51,74,2
8201,603,31,70,0
8202,998,198,81,6
8203,239,185,83,6
8204,100,48,59,7
8205,43,154,37,4
8206,89,4,4,9
8207,921,173,119,0
8208,760,47,67,1
8209,58,174,92,2
8210,483,58,84,0
8211,712,179,57,10
8212,679,133,26,6
8213,221,97,17,10
8214,873,65,120,3
8215,785,187,52,9
8216,383,85,43,0
8217,151,94,108,3
8218,545,79,128,10
8219,445,159,111,8
8220,490,36,55,7
8221,222,31,128,11
8222,956,46,140,8
8223,300,68,146,0
8224,968,113,54,3
8225,206,194,132,8
8226,398,18,1,11
8227,488,172,37,1
8228,927,125,118,8
8229,215,29,119,2
8230,460,102,13,10
8231,133,50,137,1
8232,657,102,106,11
8233,794,8,25,3
8234,322,162,88,11
8235,372,179,102,11
8236,626,9,9,3
8237,262,43,16,5
8238,147,129,135,1
8239,199,5,24,9
8240,168,69,140,2
8241,581,167,105,8
8242,723,25,14,3
8243,227,100,117,6
8244,105,112,87,9
8245,79,2,57,2
8246,861,177,150,10
8247,913,91,109,11
8248,6,170,118,3
8249,609,178,87,10
8250,688,177,46,6
8251,902,56,141,4
8252,316,79,71,10
8253,239,160,103,3
8254,30,111,115,4
8255,757,97,2,4
8256,966,59,20,5
8257,380,160,9,2
8258,560,83,57,4
8259,651,93,86,8
8260,560,46,120,11
8261,685,45,91,4
8262,963,195,61,9
8263,822,158,102,7
8264,669,89,106,6
8265,178,2,21,5
8266,42,57,49,11
8267,280,153,32,6
8268,624,55,149,2
8269,916,45,19,11
8270,348,152,79,11
8271,959,100,147,8
8272,379,106,136,0
8273,996,154,124,3
8274,987,41,121,8
8275,666,55,18,7
8276,924,87,138,9
8277,568,198,35,4
8278,249,181,49,9
8279,701,123,126,3
8280,168,191,92,2
8281,638,127,86,10
8282,355,129,91,1
8283,876,38,38,4
8284,685,193,133,10
8285,824,179,61,7
8286,768,107,70,11
8287,230,149,72,10
8288,278,137,17,9
8289,157,39,121,1
8290,446,110,74,7
8291,473,194,146,10
8292,213,42,122,4
8293,534,139,53,6
8294,205,98,49,4
8295,948,125,85,9
8296,47,119,123,0
8297,866,172,77,7
8298,917,102,34,6
8299,617,9,127,8
8300,116,171,126,1
8301,976,21,53,5
8302,809,1,16,4
8303,280,39,108,1
8304,851,138,64,7
8305,764,113,8,10
8306,758,33,119,9
8307,292,23,62,6
8308,692,124,83,9
8309,546,33,73,3
8310,332,111,134,0
8311,610,176,15,7
8312,142,132,110,7
8313,637,77,29,4
8314,397,38,7,6
8315,50,36,102,6
8316,227,121,137,9
8317,925,145,88,10
8318,845,14,51,3
8319,499,31,56,11
8320,301,175,28,10
8321,896,152,115,7
8322,119,169,69,6
8323,665,73,73,4
8324,349,87,116,9
8325,949,131,113,2
8326,243,121,25,2
8327,396,53,132,10
8328,801,136,81,7
8329,315,1,37,11
8330,448,95,95,5
8331,103,72,120,10
8332,176,178,18,5
8333,660,176,35,8
8334,492,16,140,7
8335,969,133,115,6
8336,227,7,20,7
8337,428,74,107,3
8338,340,94,148,4
8339,431,105,63,8
8340,930,68,8,11
8341,700,92,133,4
8342,450,16,25,2
8343,155,140,90,6
8344,605,146,23,2
8345,859,141,23,7
8346,384,67,8,9
8347,708,29,139,4
8348,134,122,60,0
8349,783,145,112,8
8350,856,147,15,8
8351,577,166,45,11
8352,949,156,114,6
8353,274,109,26,8
8354,548,77,15,11
8355,346,29,111,7
8356,327,57,117,0
8357,395,59,5,2
8358,883,199,81,6
8359,799,119,102,6
8360,691,128,39,10
8361,242,42,45,2
8362,731,179,49,0
8363,886,35,134,1
8364,388,129,2,0
8365,650,61,93,0
8366,661,73,43,5
8367,687,74,98,6
8368,978,125,70,2
8369,601,178,20,9
8370,185,24,70,6
8371,60,142,91,5
8372,350,142,56,7
8373,482,10,140,5
8374,202,24,123,9
8375,321,19,136,5
8376,385,75,78,7
8377,85,46,124,3
8378,199,154,17,1
8379,737,79,52,6
8380,972,108,72,1
8381,61,3,74,9
8382,957,161,72,5
8383,863,161,136,3
8384,44,33,12,8
8385,754,133,116,4
8386,144,172,113,10
8387,985,44,100,10
8388,182,200,134,10
8389,369,16,47,6
8390,716,48,108,3
8391,468,60,103,10
8392,856,46,80,3
8393,451,94,134,0
8394,780,4,93,11
8395,834,77,32,0
8396,474,140,55,4
8397,323,75,114,8
8398,21,134,56,11
8399,480,28,104,9
8400,644,103,3,1
8401,726,148,133,2
8402,89,189,80,3
8403,317,10,130,10
8404,216,144,94,10
8405,320,124,124,11
8406,952,199,43,9
8407,589,75,71,10
8408,230,27,20,8
8409,225,79,104,1
8410,361,92,84,10
8411,749,101,127,10
8412,376,31,97,3
8413,675,83,38,2
8414,383,36,131,7
8415,470,75,137,6
8416,333,186,119,2
8417,432,48,135,4
8418,261,82,100,6
8419,404,36,142,0
8420,580,143,71,10
8421,429,174,4,11
8422,924,159,104,4
8423,283,124,97,3
8424,399,172,20,11
8425,32,92,55,5
8426,528,33,74,10
8427,160,98,13,3
8428,718,166,19,1
8429,212,54,138,11
8430,644,33,141,0
8431,564,136,9,5
8432,620,47,73,10
8433,53,173,31,11
8434,173,169,42,9
8435,206,55,5,3
8436,358,103,45,7
8437,255,130,117,3
8438,205,153,8,1
8439,731,181,143,6
8440,258,110,144,9
8441,754,63,122,5
8442,307,164,75,3
8443,837,53,35,1
8444,253,46,74,0
8445,126,58,30,0
8446,112,19,78,1
8447,274,58,46,5
8448,94,77,70,3
8449,979,157,36,3
8450,790,74,112,0
8451,629,89,113,2
8452,400,87,50,2
8453,978,99,78,7
8454,847,15,122,5
8455,65,72,141,2
8456,372,176,79,2
8457,849,20,108,11
8458,290,38,142,8
8459,695,145,140,5
8460,255,51,47,2
8461,253,80,95,5
8462,908,197,4,1
8463,159,103,112,3
8464,182,91,96,5
8465,704,137,39,8
8466,706,197,127,7
8467,926,145,20,7
8468,734,151,35,8
8469,139,154,114,3
8470,849,112,129,3
8471,936,149,70,11
8472,445,7,85,5
8473,569,165,61,6
8474,371,40,42,10
8475,945,141,130,7
8476,487,7,69,0
8477,391,58,72,1
8478,141,151,23,6
8479,199,76,139,7
8480,552,21,63,10
8481,997,95,62,1
8482,10,195,83,4
8483,251,155,110,8
8484,20,145,94,2
8485,268,132,76,1
8486,746,77,44,3
8487,365,117,48,0
8488,222,25,41,1
8489,265,113,97,11
8490,665,34,48,11
8491,611,107,143,9
8492,903,16,105,9
8493,458,177,31,1
8494,707,191,40,11
8495,148,27,117,9
8496,758,3,16,8
8497,626,69,137,11
8498,705,122,18,10
8499,27,129,6,5
8500,790,142,55,7
8501,553,187,111,8
8502,641,189,7,8
8503,518,167,38,8
8504,74,77,53,8
8505,483,18,93,11
8506,275,85,37,3
8507,199,77,59,3
8508,355,126,21,1
8509,348,2,114,3
8510,501,172,42,8
8511,411,196,137,10
8512,300,165,17,9
8513,510,36,40,7
8514,172,66,27,7
8515,703,94,71,7
8516,960,152,46,11
8517,678,172,2,7
8518,250,87,31,0
8519,697,98,103,2
8520,917,166,89,9
8521,912,71,59,9
8522,1000,55,10,6
8523,461,1,75,6
8524,590,126,7,5
8525,884,91,96,0
8526,337,124,7,10
8527,181,60,114,8
8528,603,174,110,8
8529,766,193,106,6
8530,353,197,47,4
8531,877,43,143,0
8532,455,12,138,0
8533,185,110,52,9
8534,223,38,112,9
8535,681,134,94,5
8536,275,136,56,11
8537,496,199,74,11
8538,389,83,1,5
8539,849,151,85,9
8540,984,40,146,4
8541,8,14,67,0
8542,252,22,11,11
8543,126,10,147,8
8544,998,9,150,9
8545,673,15,66,0
8546,198,32,128,11
8547,755,156,54,10
8548,275,33,2,11
8549,397,170,115,3
8550,238,12,34,1
8551,621,124,82,11
8552,967,63,12,6
8553,781,194,43,6
8554,491,79,118,10
8555,85,26,23,11
8556,294,151,147,1
8557,427,87,119,5
8558,426,82,36,0
8559,680,170,33,9
8560,15,196,4,2
8561,339,4,137,1
8562,272,153,124,7
8563,250,71,118,4
8564,349,69,99,6
8565,983,163,101,7
8566,923,148,7,1
8567,422,133,132,11
8568,249,152,11,6
8569,993,82,119,6
8570,67,125,101,9
8571,852,142,54,6
8572,633,137,19,11
8573,512,30,21,0
8574,798,123,83,4
8575,273,183,58,10
8576,513,196,12,4
8577,592,188,149,1
8578,343,61,56,0
8579,426,180,107,8
8580,619,65,40,10
8581,845,4,61,7
8582,901,107,137,8
8583,484,65,143,3
8584,633,34,63,11
8585,766,54,61,2
8586,76,81,89,2
8587,495,172,1,2
8588,232,27,85,2
8589,52,92,68,5
8590,202,161,71,11
8591,922,80,20,4
8592,413,11,60,9
8593,929,174,15,3
8594,120,152,50,5
8595,318,173,29,7
8596,180,70,6,4
8597,937,155,39,5
8598,231,147,1,6
8599,911,75,61,2
8600,648,3,84,7
8601,416,1,136,11
8602,776,14,30,1
8603,423,71,89,4
8604,936,190,114,11
8605,15,15,24,0
8606,407,5,110,2
8607,519,12,68,0
8608,92,91,51,8
8609,635,190,39,10
8610,242,105,22,3
8611,273,9,7,8
8612,695,27,137,7
8613,213,142,84,10
8614,312,129,147,0
8615,300,130,115,10
8616,299,160,108,0
8617,48,154,53,3
8618,783,128,31,3
8619,846,140,81,10
8620,991,35,93,11
8621,658,40,103,6
8622,397,8,88,6
8623,453,84,137,6
8624,675,141,87,1
8625,721,46,20,11
8626,227,144,138,1
8627,97,169,148,10
8628,646,143,95,3
8629,973,129,104,2
8630,831,117,92,0
8631,442,86,22,11
8632,279,59,1,3
8633,102,119,39,9
8634,894,87,111,0
8635,508,35,32,6
8636,783,93,9,8
8637,954,198,88,11
8638,805,143,29,1
8639,552,20,115,1
8640,792,137,145,7
8641,333,33,95,11
8642,413,150,135,10
8643,956,13,46,8
8644,561,41,73,9
8645,395,80,94,2
8646,665,94,54,11
8647,819,172,108,11
8648,947,92,116,10
8649,479,93,27,8
8650,862,27,78,0
8651,849,86,11,6
8652,836,135,22,2
8653,96,173,101,3
8654,558,58,108,1
8655,993,117,147,11
8656,965,161,121,10
8657,454,199,148,1
8658,626,40,120,2
8659,571,1,50,9
8660,829,61,62,11
8661,517,120,10,8
8662,120,64,5,8
8663,243,122,56,1
8664,911,17,81,6
8665,514,29,138,9
8666,68,35,76,6
8667,383,84,9,6
8668,876,198,89,11
8669,650,84,42,4
8670,31,192,86,0
8671,505,60,136,1
8672,370,22,132,9
8673,820,85,7,3
8674,144,121,75,0
8675,800,106,82,2
8676,102,53,125,5
8677,304,93,36,5
8678,500,79,39,9
8679,677,152,134,0
8680,783,18,112,3
8681,947,20,92,9
8682,235,114,135,4
8683,409,37,16,4
8684,21,49,39,9
8685,265,51,92,4
8686,619,114,14,7
8687,914,104,100,6
8688,683,88,38,8
8689,229,113,120,10
8690,961,187,137,1
8691,140,6,22,6
8692,557,159,28,0
8693,981,94,35,2
8694,635,199,26,8
8695,380,9,133,0
8696,152,141,128,9
8697,767,103,78,0
8698,964,200,103,11
8699,843,11,31,3
8700,376,150,108,3
8701,944,165,70,8
8702,909,13,65,5
8703,791,100,139,7
8704,861,36,125,4
8705,891,71,66,1
8706,779,190,49,3
8707,146,105,13,0
8708,324,6,89,6
8709,756,50,54,5
8710,692,19,138,9
8711,902,193,29,7
8712,326,37,76,11
8713,488,21,99,11
8714,357,25,32,5
8715,872,32,94,9
8716,163,191,59,4
8717,380,168,14,8
8718,393,73,48,3
8719,168,148,81,10
8720,235,79,12,10
8721,426,127,136,3
8722,365,43,140,3
8723,450,7,58,2
8724,372,25,59,9
8725,595,39,15,2
8726,751,32,37,8
8727,611,192,145,4
8728,46,33,97,7
8729,741,143,47,8
8730,759,164,78,9
8731,323,21,76,10
8732,27,128,92,9
8733,24,65,89,6
8734,721,200,29,4
8735,140,175,8,5
8736,942,90,87,2
8737,240,121,132,1
8738,578,106,99,10
8739,153,189,105,3
8740,943,195,26,7
8741,67,18,52,0
8742,214,28,2,8
8743,680,174,136,1
8744,809,129,39,6
8745,880,60,16,0
8746,833,6,14,9
8747,61,162,41,11
8748,660,15,44,0
8749,911,115,36,4
8750,946,28,122,10
8751,551,111,98,3
8752,51,61,113,11
8753,105,160,82,6
8754,88,149,81,8
8755,840,84,8,10
8756,951,42,140,8
8757,47,173,39,5
8758,569,155,21,11
8759,486,150,6,9
8760,90,167,92,2
8761,589,80,137,1
8762,104,26,105,6
8763,961,7,60,11
8764,952,166,110,11
8765,786,15,23,10
8766,782,107,124,10
8767,490,104,96,8
8768,739,167,132,8
8769,587,43,11,3
8770,149,83,82,7
8771,587,20,12,10
8772,605,100,53,5
8773,432,144,67,3
8774,677,166,24,10
8775,674,5,102,5
8776,49,102,18,7
8777,294,96,77,6
8778,181,27,144,9
8779,940,119,65,4
8780,77,50,103,0
8781,634,79,139,3
8782,654,28,17,11
8783,324,88,116,9
8784,268,22,69,2
8785,867,145,48,10
8786,630,199,126,4
8787,315,73,122,11
8788,229,36,26,0
8789,519,182,73,6
8790,988,47,98,5
8791,992,14,143,2
8792,329,109,136,1
8793,72,166,84,8
8794,314,171,140,4
8795,157,71,125,8
8796,974,20,39,11
8797,133,47,46,1
8798,964,174,4,9
8799,574,50,44,9
8800,991,23,26,5
8801,9,168,84,5
8802,968,133,84,0
8803,989,16,143,2
8804,400,38,104,9
8805,187,127,141,9
8806,74,140,51,6
8807,328,170,13,9
8808,674,84,124,2
8809,253,93,149,1
8810,327,193,129,11
8811,723,61,32,11
8812,204,186,114,2
8813,420,158,122,8
8814,38,101,60,4
8815,150,107,17,11
8816,900,71,89,4
8817,951,86,118,4
8818,673,186,87,5
8819,362,52,40,3
8820,743,24,132,6
8821,741,132,136,3
8822,85,43,46,7
8823,885,13,4,0
8824,35,50,76,10
8825,712,139,10,1
8826,420,28,72,11
8827,607,126,61,8
8828,418,198,74,11
8829,35,52,70,1
8830,568,83,131,4
8831,174,127,125,11
8832,766,41,55,2
8833,158,91,146,5
8834,124,175,117,7
8835,848,123,43,9
8836,417,55,73,11
8837,118,37,123,7
8838,405,44,125,6
8839,807,140,71,2
8840,429,157,17,0
8841,637,16,139,9
8842,834,15,72,10
8843,496,93,112,11
8844,195,36,50,5
8845,517,19,141,6
8846,797,80,15,9
8847,144,129,65,6
8848,560,17,38,2
8849,745,27,78,2
8850,338,132,78,9
8851,959,99,10,4
8852,407,143,72,5
8853,629,193,57,11
8854,265,63,111,9
8855,164,35,84,11
8856,524,124,129,10
8857,958,109,40,0
8858,151,139,4,8
8859,640,84,17,3
8860,432,185,18,0
8861,42,96,108,6
8862,470,6,73,8
8863,260,136,100,11
8864,797,96,115,9
8865,647,191,111,2
8866,263,53,112,9
8867,970,196,75,8
8868,29,112,101,1
8869,600,4,96,11
8870,969,101,104,10
8871,36,147,147,11
8872,894,170,136,3
8873,956,40,150,7
8874,447,142,11,9
8875,965,198,89,7
8876,625,50,125,2
8877,148,98,62,6
8878,779,77,39,11
8879,662,81,118,0
8880,870,181,100,5
8881,707,47,49,0
8882,404,66,97,4
8883,275,78,74,2
8884,113,43,115,6
8885,901,54,82,7
8886,947,22,146,2
8887,889,4,28,10
8888,840,132,142,8
8889,228,57,22,3
8890,845,199,62,6
8891,594,139,37,2
8892,660,63,15,6
8893,420,48,106,2
8894,930,13,69,3
8895,142,82,82,6
8896,848,168,66,7
8897,691,19,110,8
8898,317,184,39,4
8899,517,106,145,10
8900,631,46,30,11
8901,243,48,47,3
8902,975,98,82,2
8903,375,135,10,7
8904,46,140,94,6
8905,58,25,125,7
8906,104,8,15,5
8907,546,75,142,1
8908,832,59,119,1
8909,691,169,47,0
8910,539,58,90,9
8911,58,85,60,9
8912,191,153,54,2
8913,734,22,35,11
8914,593,111,132,1
8915,242,200,121,11
8916,199,5,134,2
8917,694,82,94,0
8918,607,8,87,10
8919,677,37,100,6
8920,436,97,58,4
8921,669,114,111,0
8922,612,186,143,1
8923,539,175,15,1
8924,118,30,64,8
8925,928,170,4,11
8926,18,117,88,3
8927,478,82,33,2
8928,685,26,80,1
8929,572,71,20,1
8930,489,160,28,7
8931,65,166,89,9
8932,697,138,77,3
8933,570,76,60,8
8934,273,7,78,2
8935,781,155,130,6
8936,621,50,132,11
8937,49,164,134,9
8938,918,105,18,10
8939,873,105,89,3
8940,977,47,89,7
8941,792,17,90,3
8942,270,150,3,10
8943,197,107,20,6
8944,149,19,51,5
8945,23,81,41,9
8946,649,61,79,1
8947,804,26,97,9
8948,88,138,15,7
8949,317,141,118,8
8950,979,133,127,0
8951,146,35,43,8
8952,918,156,128,4
8953,991,36,93,0
8954,709,122,34,0
8955,22,46,88,2
8956,298,193,19,11
8957,202,194,106,10
8958,854,18,57,1
8959,721,75,93,10
8960,743,182,17,1
8961,910,18,117,3
8962,424,58,94,5
8963,203,56,20,0
8964,205,56,20,3
8965,449,81,70,0
8966,876,163,58,0
8967,332,163,146,3
8968,582,191,98,5
8969,328,139,145,10
8970,631,52,38,10
8971,368,129,47,2
8972,218,30,83,11
8973,14,190,8,2
8974,117,68,35,11
8975,483,42,29,10
8976,733,79,33,10
8977,675,39,41,8
8978,183,125,110,4
8979,326,89,24,11
8980,355,192,9,2
8981,468,117,94,3
8982,319,14,133,8
8983,612,144,124,9
8984,257,192,30,5
8985,15,128,73,9
